日期	收盘
2008年12月17日	1,976.82
2008年12月16日	1,975.01
2008年12月15日	1,964.37
2008年12月12日	1,954.21
2008年12月11日	2,031.68
2008年12月10日	2,079.12
2008年12月9日	2,037.74
2008年12月8日	2,090.77
2008年12月5日	2,018.66
2008年12月4日	2,001.50
2008年12月3日	1,965.41
2008年12月2日	1,889.64
2008年12月1日	1,894.62
2008年11月28日	1,871.16
2008年11月27日	1,917.86
2008年11月26日	1,897.88
2008年11月25日	1,888.71
2008年11月24日	1,897.06
2008年11月21日	1,969.39
2008年11月20日	1,983.76
2008年11月19日	2,017.47
2008年11月18日	1,902.43
2008年11月17日	2,030.48
2008年11月14日	1,986.44
2008年11月13日	1,927.61
2008年11月12日	1,859.11
2008年11月11日	1,843.61
2008年11月10日	1,874.80
2008年11月7日	1,747.71
2008年11月6日	1,717.72
2008年11月5日	1,760.61
2008年11月4日	1,706.70
2008年11月3日	1,719.77
2008年10月31日	1,728.79
2008年10月30日	1,763.61
2008年10月29日	1,719.81
2008年10月28日	1,771.82
2008年10月27日	1,723.35
2008年10月24日	1,839.62
2008年10月23日	1,875.56
2008年10月22日	1,895.82
2008年10月21日	1,958.53
2008年10月20日	1,974.01
2008年10月17日	1,930.65
2008年10月16日	1,909.94
2008年10月15日	1,994.67
2008年10月14日	2,017.32
2008年10月13日	2,073.57
2008年10月10日	2,000.57
2008年10月9日	2,074.58
2008年10月8日	2,092.22
2008年10月7日	2,157.84
2008年10月6日	2,173.74
2008年9月26日	2,293.78
2008年9月25日	2,297.50
2008年9月24日	2,216.81
2008年9月23日	2,201.51
2008年9月22日	2,236.41
2008年9月19日	2,075.09
2008年9月18日	1,895.84
2008年9月17日	1,929.05
2008年9月16日	1,986.64
2008年9月12日	2,079.67
2008年9月11日	2,078.98
2008年9月10日	2,150.76
2008年9月9日	2,145.78
2008年9月8日	2,143.42
2008年9月5日	2,202.45
2008年9月4日	2,277.41
2008年9月3日	2,276.67
2008年9月2日	2,304.89
2008年9月1日	2,325.14
2008年8月29日	2,397.37
2008年8月28日	2,350.14
2008年8月27日	2,342.15
2008年8月26日	2,350.08
2008年8月25日	2,413.37
2008年8月22日	2,405.23
2008年8月21日	2,431.72
2008年8月20日	2,523.28
2008年8月19日	2,344.47
2008年8月18日	2,319.87
2008年8月15日	2,450.61
2008年8月14日	2,437.08
2008年8月13日	2,446.30
2008年8月12日	2,457.20
2008年8月11日	2,470.07
2008年8月8日	2,605.72
2008年8月7日	2,727.58
2008年8月6日	2,719.37
2008年8月5日	2,690.75
2008年8月4日	2,741.74
2008年8月1日	2,801.82
2008年7月31日	2,775.72
2008年7月30日	2,836.67
2008年7月29日	2,850.31
2008年7月28日	2,903.01
2008年7月25日	2,865.10
2008年7月24日	2,910.29
2008年7月23日	2,837.85
2008年7月22日	2,846.12
2008年7月21日	2,861.42
2008年7月18日	2,778.37
2008年7月17日	2,684.78
2008年7月16日	2,705.87
2008年7月15日	2,779.45
2008年7月14日	2,878.26
2008年7月11日	2,856.63
2008年7月10日	2,875.45
2008年7月9日	2,920.55
2008年7月8日	2,814.95
2008年7月7日	2,792.40
2008年7月4日	2,669.89
2008年7月3日	2,703.53
2008年7月2日	2,651.72
2008年7月1日	2,651.61
2008年6月30日	2,736.10
2008年6月27日	2,748.43
2008年6月26日	2,901.85
2008年6月25日	2,905.01
2008年6月24日	2,803.02
2008年6月23日	2,760.42
2008年6月20日	2,831.74
2008年6月19日	2,748.87
2008年6月18日	2,941.11
2008年6月17日	2,794.75
2008年6月16日	2,874.10
2008年6月13日	2,868.80
2008年6月12日	2,957.53
2008年6月11日	3,024.24
2008年6月10日	3,072.33
2008年6月6日	3,329.67
2008年6月5日	3,351.64
2008年6月4日	3,369.91
2008年6月3日	3,436.40
2008年6月2日	3,459.04
2008年5月30日	3,433.35
2008年5月29日	3,401.44
2008年5月28日	3,459.03
2008年5月27日	3,375.41
2008年5月26日	3,364.54
2008年5月23日	3,473.09
2008年5月22日	3,485.63
2008年5月21日	3,544.19
2008年5月20日	3,443.16
2008年5月19日	3,604.76
2008年5月16日	3,624.23
2008年5月15日	3,637.32
2008年5月14日	3,657.43
2008年5月13日	3,560.24
2008年5月12日	3,626.98
2008年5月9日	3,613.49
2008年5月8日	3,656.84
2008年5月7日	3,579.15
2008年5月6日	3,733.50
2008年5月5日	3,761.01
2008年4月30日	3,693.11
2008年4月29日	3,523.41
2008年4月28日	3,474.72
2008年4月25日	3,557.75
2008年4月24日	3,583.03
2008年4月23日	3,278.33
2008年4月22日	3,147.79
2008年4月21日	3,116.98
2008年4月18日	3,094.67
2008年4月17日	3,222.74
2008年4月16日	3,291.60
2008年4月15日	3,348.35
2008年4月14日	3,296.67
2008年4月11日	3,492.89
2008年4月10日	3,471.74
2008年4月9日	3,413.91
2008年4月8日	3,612.54
2008年4月7日	3,599.62
2008年4月3日	3,446.24
2008年4月2日	3,347.88
2008年4月1日	3,329.16
2008年3月31日	3,472.71
2008年3月28日	3,580.15
2008年3月27日	3,411.49
2008年3月26日	3,606.86
2008年3月25日	3,629.62
2008年3月24日	3,626.19
2008年3月21日	3,796.58
2008年3月20日	3,804.05
2008年3月19日	3,761.61
2008年3月18日	3,668.90
2008年3月17日	3,820.05
2008年3月14日	3,962.67
2008年3月13日	3,971.26
2008年3月12日	4,070.12
2008年3月11日	4,165.88
2008年3月10日	4,146.30
2008年3月7日	4,300.52
2008年3月6日	4,360.99
2008年3月5日	4,292.65
2008年3月4日	4,335.45
2008年3月3日	4,438.27
2008年2月29日	4,348.54
2008年2月28日	4,299.51
2008年2月27日	4,334.05
2008年2月26日	4,238.18
2008年2月25日	4,192.53
2008年2月22日	4,370.28
2008年2月21日	4,527.18
2008年2月20日	4,567.03
2008年2月19日	4,664.30
2008年2月18日	4,568.15
2008年2月15日	4,497.13
2008年2月14日	4,552.32
2008年2月13日	4,490.72
2008年2月5日	4,599.70
2008年2月4日	4,672.17
2008年2月1日	4,320.77
2008年1月31日	4,383.39
2008年1月30日	4,417.85
2008年1月29日	4,457.94
2008年1月28日	4,419.29
2008年1月25日	4,761.69
2008年1月24日	4,717.73
2008年1月23日	4,703.05
2008年1月22日	4,559.75
2008年1月21日	4,914.44
2008年1月18日	5,180.51
2008年1月17日	5,151.63
2008年1月16日	5,290.61
2008年1月15日	5,443.79
2008年1月14日	5,497.90
2008年1月11日	5,484.68
2008年1月10日	5,456.54
2008年1月9日	5,435.81
2008年1月8日	5,386.53
2008年1月7日	5,393.34
2008年1月4日	5,361.57
2008年1月3日	5,319.86
2008年1月2日	5,272.81
2007年12月28日	5,261.56
2007年12月27日	5,308.89
2007年12月26日	5,233.35
2007年12月25日	5,201.18
2007年12月24日	5,234.26
2007年12月21日	5,101.78
2007年12月20日	5,043.53
2007年12月19日	4,941.78
2007年12月18日	4,836.17
2007年12月17日	4,876.76
2007年12月14日	5,007.91
2007年12月13日	4,958.04
2007年12月12日	5,095.54
2007年12月11日	5,175.08
2007年12月10日	5,161.92
2007年12月7日	5,091.76
2007年12月6日	5,035.07
2007年12月5日	5,042.65
2007年12月4日	4,915.89
2007年12月3日	4,868.61
2007年11月30日	4,871.78
2007年11月29日	5,003.33
2007年11月28日	4,803.39
2007年11月27日	4,861.11
2007年11月26日	4,958.85
2007年11月23日	5,032.13
2007年11月22日	4,984.16
2007年11月21日	5,214.23
2007年11月20日	5,293.70
2007年11月19日	5,269.82
2007年11月16日	5,316.27
2007年11月15日	5,365.27
2007年11月14日	5,412.69
2007年11月13日	5,158.12
2007年11月12日	5,187.73
2007年11月9日	5,315.54
2007年11月8日	5,330.02
2007年11月7日	5,601.78
2007年11月6日	5,536.57
2007年11月5日	5,634.45
2007年11月2日	5,777.81
2007年11月1日	5,914.28
2007年10月31日	5,954.77
2007年10月30日	5,897.19
2007年10月29日	5,748.00
2007年10月26日	5,589.63
2007年10月25日	5,562.39
2007年10月24日	5,843.11
2007年10月23日	5,773.39
2007年10月22日	5,667.33
2007年10月19日	5,818.05
2007年10月18日	5,825.28
2007年10月17日	6,036.28
2007年10月16日	6,092.06
2007年10月15日	6,030.09
2007年10月12日	5,903.26
2007年10月11日	5,913.23
2007年10月10日	5,771.46
2007年10月9日	5,715.89
2007年10月8日	5,692.76
2007年9月28日	5,552.30
2007年9月27日	5,409.40
2007年9月26日	5,338.52
2007年9月25日	5,425.88
2007年9月24日	5,485.01
2007年9月21日	5,454.67
2007年9月20日	5,470.06
2007年9月19日	5,395.27
2007年9月18日	5,425.21
2007年9月17日	5,421.39
2007年9月14日	5,312.18
2007年9月13日	5,273.59
2007年9月12日	5,172.63
2007年9月11日	5,113.97
2007年9月10日	5,355.29
2007年9月7日	5,277.18
2007年9月6日	5,393.66
2007年9月5日	5,310.72
2007年9月4日	5,294.05
2007年9月3日	5,321.06
2007年8月31日	5,218.82
2007年8月30日	5,167.88
2007年8月29日	5,109.43
2007年8月28日	5,194.69
2007年8月27日	5,150.12
2007年8月24日	5,107.67
2007年8月23日	5,032.49
2007年8月22日	4,980.07
2007年8月21日	4,955.21
2007年8月20日	4,904.85
2007年8月17日	4,656.57
2007年8月16日	4,765.45
2007年8月15日	4,869.88
2007年8月14日	4,872.78
2007年8月13日	4,820.06
2007年8月10日	4,749.37
2007年8月9日	4,754.10
2007年8月8日	4,663.16
2007年8月7日	4,651.23
2007年8月6日	4,628.11
2007年8月3日	4,560.77
2007年8月2日	4,407.73
2007年8月1日	4,300.56
2007年7月31日	4,471.03
2007年7月30日	4,440.77
2007年7月27日	4,345.36
2007年7月26日	4,346.46
2007年7月25日	4,323.97
2007年7月24日	4,210.33
2007年7月23日	4,213.36
2007年7月20日	4,058.85
2007年7月19日	3,912.94
2007年7月18日	3,930.06
2007年7月17日	3,896.19
2007年7月16日	3,821.92
2007年7月13日	3,914.39
2007年7月12日	3,915.99
2007年7月11日	3,865.72
2007年7月10日	3,853.02
2007年7月9日	3,883.22
2007年7月6日	3,781.35
2007年7月5日	3,615.87
2007年7月4日	3,816.16
2007年7月3日	3,899.72
2007年7月2日	3,836.29
2007年6月29日	3,820.70
2007年6月28日	3,914.20
2007年6月27日	4,078.60
2007年6月26日	3,973.37
2007年6月25日	3,941.08
2007年6月22日	4,091.45
2007年6月21日	4,230.82
2007年6月20日	4,181.32
2007年6月19日	4,269.52
2007年6月18日	4,253.35
2007年6月15日	4,132.87
2007年6月14日	4,115.21
2007年6月13日	4,176.48
2007年6月12日	4,072.14
2007年6月11日	3,995.68
2007年6月8日	3,913.14
2007年6月7日	3,890.80
2007年6月6日	3,776.32
2007年6月5日	3,767.10
2007年6月4日	3,670.40
2007年6月1日	4,000.74
2007年5月31日	4,109.65
2007年5月30日	4,053.09
2007年5月29日	4,334.92
2007年5月28日	4,272.11
2007年5月25日	4,179.78
2007年5月24日	4,151.13
2007年5月23日	4,173.71
2007年5月22日	4,110.38
2007年5月21日	4,072.22
2007年5月18日	4,030.26
2007年5月17日	4,048.29
2007年5月16日	3,986.04
2007年5月15日	3,899.18
2007年5月14日	4,046.39
2007年5月11日	4,021.68
2007年5月10日	4,049.70
2007年5月9日	4,013.09
2007年5月8日	3,950.01
2007年4月30日	3,841.27
2007年4月27日	3,759.87
2007年4月26日	3,783.06
2007年4月25日	3,743.96
2007年4月24日	3,720.53
2007年4月23日	3,710.89
2007年4月20日	3,584.20
2007年4月19日	3,449.02
2007年4月18日	3,612.40
2007年4月17日	3,611.87
2007年4月16日	3,596.44
2007年4月13日	3,518.27
2007年4月12日	3,531.03
2007年4月11日	3,495.22
2007年4月10日	3,444.29
2007年4月9日	3,398.95
2007年4月6日	3,323.59
2007年4月5日	3,319.14
2007年4月4日	3,291.54
2007年4月3日	3,291.30
2007年4月2日	3,252.59
2007年3月30日	3,183.98
2007年3月29日	3,197.54
2007年3月28日	3,173.02
2007年3月27日	3,138.83
2007年3月26日	3,122.81
2007年3月23日	3,074.29
2007年3月22日	3,071.22
2007年3月21日	3,057.38
2007年3月20日	3,032.20
2007年3月19日	3,014.44
2007年3月16日	2,930.48
2007年3月15日	2,951.70
2007年3月14日	2,906.33
2007年3月13日	2,964.79
2007年3月12日	2,954.91
2007年3月9日	2,937.91
2007年3月8日	2,928.01
2007年3月7日	2,896.59
2007年3月6日	2,840.18
2007年3月5日	2,785.31
2007年3月2日	2,831.53
2007年3月1日	2,797.19
2007年2月28日	2,881.07
2007年2月27日	2,771.79
2007年2月26日	3,040.60
2007年2月16日	2,998.47
2007年2月15日	2,993.01
2007年2月14日	2,905.09
2007年2月13日	2,831.87
2007年2月12日	2,807.17
2007年2月9日	2,730.39
2007年2月8日	2,737.73
2007年2月7日	2,716.18
2007年2月6日	2,675.70
2007年2月5日	2,612.54
2007年2月2日	2,673.21
2007年2月1日	2,785.43
2007年1月31日	2,786.34
2007年1月30日	2,930.56
2007年1月29日	2,945.26
2007年1月26日	2,882.56
2007年1月25日	2,857.36
2007年1月24日	2,975.13
2007年1月23日	2,949.14
2007年1月22日	2,933.19
2007年1月19日	2,832.21
2007年1月18日	2,756.98
2007年1月17日	2,778.90
2007年1月16日	2,821.02
2007年1月15日	2,794.70
2007年1月12日	2,668.11
2007年1月11日	2,770.11
2007年1月10日	2,825.58
2007年1月9日	2,807.80
2007年1月8日	2,707.20
2007年1月5日	2,641.33
2007年1月4日	2,715.72
2006年12月29日	2,675.47
2006年12月28日	2,567.59
2006年12月27日	2,536.39
2006年12月26日	2,479.73
2006年12月25日	2,435.76
2006年12月22日	2,343.67
2006年12月21日	2,342.94
2006年12月20日	2,373.20
2006年12月19日	2,364.18
2006年12月18日	2,332.43
2006年12月15日	2,273.91
2006年12月14日	2,249.11
2006年12月13日	2,223.45
2006年12月12日	2,218.95
2006年12月11日	2,180.50
2006年12月8日	2,093.64
2006年12月7日	2,156.75
2006年12月6日	2,156.60
2006年12月5日	2,173.28
2006年12月4日	2,161.65
2006年12月1日	2,102.05
2006年11月30日	2,099.29
2006年11月29日	2,054.09
2006年11月28日	2,038.72
2006年11月27日	2,047.28
2006年11月24日	2,050.81
2006年11月23日	2,062.36
2006年11月22日	2,041.36
2006年11月21日	2,037.55
2006年11月20日	2,017.28
2006年11月17日	1,971.79
2006年11月16日	1,941.55
2006年11月15日	1,922.93
2006年11月14日	1,888.24
2006年11月13日	1,863.77
2006年11月10日	1,883.35
2006年11月9日	1,896.48
2006年11月8日	1,866.82
2006年11月7日	1,889.53
2006年11月6日	1,886.31
2006年11月3日	1,866.36
2006年11月2日	1,851.31
2006年11月1日	1,855.71
2006年10月31日	1,837.99
2006年10月30日	1,809.66
2006年10月27日	1,807.17
2006年10月26日	1,810.65
2006年10月25日	1,806.65
2006年10月24日	1,805.18
2006年10月23日	1,759.39
2006年10月20日	1,790.36
2006年10月19日	1,792.25
2006年10月18日	1,787.18
2006年10月17日	1,763.90
2006年10月16日	1,771.30
2006年10月13日	1,784.66
2006年10月12日	1,778.18
2006年10月11日	1,790.10
2006年10月10日	1,784.86
2006年10月9日	1,785.38
2006年9月29日	1,752.42
2006年9月28日	1,736.96
2006年9月27日	1,725.04
2006年9月26日	1,712.64
2006年9月25日	1,722.37
2006年9月22日	1,725.36
2006年9月21日	1,740.90
2006年9月20日	1,732.45
2006年9月19日	1,735.24
2006年9月18日	1,732.99
2006年9月15日	1,721.05
2006年9月14日	1,689.69
2006年9月13日	1,689.39
2006年9月12日	1,695.86
2006年9月11日	1,674.97
2006年9月8日	1,667.98
2006年9月7日	1,661.19
2006年9月6日	1,672.12
2006年9月5日	1,664.08
2006年9月4日	1,657.52
2006年9月1日	1,636.69
2006年8月31日	1,658.64
2006年8月30日	1,655.19
2006年8月29日	1,651.02
2006年8月28日	1,650.44
2006年8月25日	1,623.03
2006年8月24日	1,623.02
2006年8月23日	1,612.40
2006年8月22日	1,613.36
2006年8月21日	1,601.15
2006年8月18日	1,598.02
2006年8月17日	1,603.33
2006年8月16日	1,616.41
2006年8月15日	1,595.66
2006年8月14日	1,570.74
2006年8月11日	1,605.93
2006年8月10日	1,606.07
2006年8月9日	1,578.57
2006年8月8日	1,580.58
2006年8月7日	1,547.44
2006年8月4日	1,570.15
2006年8月3日	1,601.06
2006年8月2日	1,600.87
2006年8月1日	1,600.61
2006年7月31日	1,612.73
2006年7月28日	1,662.03
2006年7月27日	1,675.17
2006年7月26日	1,686.65
2006年7月25日	1,685.46
2006年7月24日	1,665.94
2006年7月21日	1,665.33
2006年7月20日	1,655.12
2006年7月19日	1,645.16
2006年7月18日	1,684.25
2006年7月17日	1,682.89
2006年7月14日	1,665.21
2006年7月13日	1,655.77
2006年7月12日	1,740.00
2006年7月11日	1,745.81
2006年7月10日	1,734.33
2006年7月7日	1,730.19
2006年7月6日	1,741.47
2006年7月5日	1,718.56
2006年7月4日	1,681.55
2006年7月3日	1,697.28
2006年6月30日	1,672.21
2006年6月29日	1,671.62
2006年6月28日	1,639.29
2006年6月27日	1,639.55
2006年6月26日	1,633.45
2006年6月23日	1,605.71
2006年6月22日	1,596.07
2006年6月21日	1,598.12
2006年6月20日	1,592.33
2006年6月19日	1,586.29
2006年6月16日	1,574.47
2006年6月15日	1,533.98
2006年6月14日	1,531.33
2006年6月13日	1,548.49
2006年6月12日	1,552.80
2006年6月9日	1,551.38
2006年6月8日	1,591.49
2006年6月7日	1,589.55
2006年6月6日	1,679.13
2006年6月5日	1,684.62
2006年6月2日	1,669.40
2006年6月1日	1,684.19
2006年5月31日	1,641.30
2006年5月30日	1,657.29
2006年5月29日	1,648.54
2006年5月26日	1,613.89
2006年5月25日	1,591.42
2006年5月24日	1,590.92
2006年5月23日	1,604.55
2006年5月22日	1,657.69
2006年5月19日	1,659.55
2006年5月18日	1,617.28
2006年5月17日	1,625.15
2006年5月16日	1,613.25
2006年5月15日	1,664.09
2006年5月12日	1,602.83
2006年5月11日	1,537.38
2006年5月10日	1,545.69
2006年5月9日	1,531.16
2006年5月8日	1,497.10
2006年4月28日	1,440.22
2006年4月27日	1,416.73
2006年4月26日	1,417.48
2006年4月25日	1,399.77
2006年4月24日	1,409.79
2006年4月21日	1,416.79
2006年4月20日	1,385.90
2006年4月19日	1,396.70
2006年4月18日	1,385.11
2006年4月17日	1,378.61
2006年4月14日	1,359.54
2006年4月13日	1,332.33
2006年4月12日	1,360.13
2006年4月11日	1,362.23
2006年4月10日	1,359.08
2006年4月7日	1,342.96
2006年4月6日	1,339.74
2006年4月5日	1,340.16
2006年4月4日	1,329.80
2006年4月3日	1,319.47
2006年3月31日	1,298.30
2006年3月30日	1,294.72
2006年3月29日	1,305.57
2006年3月28日	1,298.79
2006年3月27日	1,295.91
2006年3月24日	1,294.70
2006年3月23日	1,302.46
2006年3月22日	1,296.71
2006年3月21日	1,290.39
2006年3月20日	1,288.42
2006年3月17日	1,269.46
2006年3月16日	1,274.19
2006年3月15日	1,274.81
2006年3月14日	1,259.04
2006年3月13日	1,259.67
2006年3月10日	1,245.65
2006年3月9日	1,245.17
2006年3月8日	1,250.38
2006年3月7日	1,259.92
2006年3月6日	1,288.95
2006年3月3日	1,293.30
2006年3月2日	1,285.67
2006年3月1日	1,306.59
2006年2月28日	1,299.03
2006年2月27日	1,297.19
2006年2月24日	1,296.87
2006年2月23日	1,288.85
2006年2月22日	1,284.23
2006年2月21日	1,288.42
2006年2月20日	1,267.54
2006年2月17日	1,267.41
2006年2月16日	1,270.63
2006年2月15日	1,299.17
2006年2月14日	1,286.33
2006年2月13日	1,279.64
2006年2月10日	1,282.66
2006年2月9日	1,269.45
2006年2月8日	1,290.06
2006年2月7日	1,282.10
2006年2月6日	1,287.63
2006年2月5日	1,258.05
2006年1月25日	1,258.05
2006年1月24日	1,252.06
2006年1月23日	1,255.77
2006年1月20日	1,255.31
2006年1月19日	1,251.58
2006年1月18日	1,233.35
2006年1月17日	1,208.44
2006年1月16日	1,202.87
2006年1月13日	1,221.46
2006年1月12日	1,226.70
2006年1月11日	1,211.05
2006年1月10日	1,220.62
2006年1月9日	1,215.67
2006年1月6日	1,209.42
2006年1月5日	1,197.27
2006年1月4日	1,180.96
2005年12月30日	1,161.06
2005年12月29日	1,169.86
2005年12月28日	1,157.03
2005年12月27日	1,154.29
2005年12月26日	1,156.82
2005年12月23日	1,144.87
2005年12月22日	1,135.24
2005年12月21日	1,130.76
2005年12月20日	1,136.34
2005年12月19日	1,131.75
2005年12月16日	1,127.51
2005年12月15日	1,123.56
2005年12月14日	1,125.39
